date,trend_tag,mention_count,post_count,avg_engagement_proxy,rolling_7d_mention_sum
2025-09-06,cherry_cola_lips,13,5,58.48,84
2025-09-07,cherry_cola_lips,12,3,48.53,84
2025-09-08,cherry_cola_lips,11,1,41.49,82
2025-09-09,cherry_cola_lips,11,2,52.04,82
2025-09-10,cherry_cola_lips,12,5,50.81,83
2025-09-11,cherry_cola_lips,13,5,62.64,84
2025-09-12,cherry_cola_lips,12,3,41.42,84
2025-09-13,cherry_cola_lips,12,7,51.56,83
2025-09-14,cherry_cola_lips,13,5,53.58,84
2025-09-15,cherry_cola_lips,11,6,41.44,84
2025-09-16,cherry_cola_lips,11,3,46.7,84
2025-09-17,cherry_cola_lips,12,2,53.27,84
2025-09-18,cherry_cola_lips,13,6,61.53,84
2025-09-19,cherry_cola_lips,12,6,46.38,84
2025-09-20,cherry_cola_lips,12,4,62.69,84
2025-09-21,cherry_cola_lips,13,4,45.93,84
2025-09-22,cherry_cola_lips,13,3,49.34,86
2025-09-23,cherry_cola_lips,14,4,49.88,89
2025-09-24,cherry_cola_lips,13,4,60.36,90
2025-09-25,cherry_cola_lips,13,4,55.6,90
2025-09-26,cherry_cola_lips,12,4,53.14,90
2025-09-27,cherry_cola_lips,14,9,65.9,92
2025-09-28,cherry_cola_lips,15,9,58.01,94
2025-09-29,cherry_cola_lips,14,3,55.41,95
2025-09-30,cherry_cola_lips,15,3,64.46,96
2025-10-01,cherry_cola_lips,14,5,59.96,97
2025-10-02,cherry_cola_lips,13,3,77.12,97
2025-10-03,cherry_cola_lips,15,1,52.46,100
2025-10-04,cherry_cola_lips,13,5,53.58,99
2025-10-05,cherry_cola_lips,15,3,47.48,99
2025-10-06,cherry_cola_lips,13,3,42.51,98
2025-10-07,cherry_cola_lips,15,4,69.0,98
2025-10-08,cherry_cola_lips,13,2,51.67,97
2025-10-09,cherry_cola_lips,14,3,60.47,98
2025-10-10,cherry_cola_lips,16,4,49.47,99
2025-10-11,cherry_cola_lips,14,4,51.31,100
2025-10-12,cherry_cola_lips,15,9,57.62,100
2025-10-13,cherry_cola_lips,13,5,29.39,100
2025-10-14,cherry_cola_lips,13,3,56.94,98
2025-10-15,cherry_cola_lips,15,4,68.14,100
2025-10-16,cherry_cola_lips,14,5,72.47,100
2025-10-17,cherry_cola_lips,15,3,53.13,99
2025-10-18,cherry_cola_lips,14,3,50.93,99
2025-10-19,cherry_cola_lips,16,6,62.44,100
2025-10-20,cherry_cola_lips,15,4,52.9,102
2025-10-21,cherry_cola_lips,24,9,62.22,113
2025-10-22,cherry_cola_lips,14,2,48.5,112
2025-10-23,cherry_cola_lips,14,2,54.19,112
2025-10-24,cherry_cola_lips,23,4,70.22,120
2025-10-25,cherry_cola_lips,16,2,51.44,122
2025-10-26,cherry_cola_lips,14,7,50.94,120
2025-10-27,cherry_cola_lips,15,6,54.58,120
2025-10-28,cherry_cola_lips,15,5,55.51,111
2025-10-29,cherry_cola_lips,14,3,58.2,111
2025-10-30,cherry_cola_lips,14,4,54.54,111
2025-10-31,cherry_cola_lips,14,5,66.34,102
2025-11-01,cherry_cola_lips,13,6,49.0,99
2025-11-02,cherry_cola_lips,14,4,53.32,99
2025-11-03,cherry_cola_lips,16,9,47.98,100
2025-11-04,cherry_cola_lips,15,7,53.93,100
2025-11-05,cherry_cola_lips,15,4,72.45,101
2025-11-06,cherry_cola_lips,14,5,55.75,101
2025-11-07,cherry_cola_lips,14,3,50.85,101
2025-11-08,cherry_cola_lips,14,5,65.52,102
2025-11-09,cherry_cola_lips,14,3,49.14,102
2025-11-10,cherry_cola_lips,14,6,59.86,100
2025-11-11,cherry_cola_lips,15,3,56.68,100
2025-11-12,cherry_cola_lips,24,8,59.22,109
2025-11-13,cherry_cola_lips,14,2,53.76,109
2025-11-14,cherry_cola_lips,14,1,59.53,109
2025-11-15,cherry_cola_lips,14,3,43.49,109
2025-11-16,cherry_cola_lips,15,5,56.52,110
2025-11-17,cherry_cola_lips,15,6,50.41,111
2025-11-18,cherry_cola_lips,13,6,64.67,109
2025-11-19,cherry_cola_lips,14,3,57.36,99
2025-11-20,cherry_cola_lips,12,1,52.49,97
2025-11-21,cherry_cola_lips,14,3,63.81,97
2025-11-22,cherry_cola_lips,13,4,61.86,96
2025-11-23,cherry_cola_lips,16,9,44.88,97
2025-11-24,cherry_cola_lips,14,6,57.89,96
2025-11-25,cherry_cola_lips,13,2,58.08,96
2025-11-26,cherry_cola_lips,13,5,56.9,95
2025-11-27,cherry_cola_lips,13,7,53.47,96
2025-11-28,cherry_cola_lips,13,3,64.27,95
2025-11-29,cherry_cola_lips,13,1,64.55,95
2025-11-30,cherry_cola_lips,14,2,40.58,93
2025-12-01,cherry_cola_lips,13,3,58.41,92
2025-12-02,cherry_cola_lips,14,3,42.47,93
2025-12-03,cherry_cola_lips,14,4,58.26,94
2025-12-04,cherry_cola_lips,13,8,62.68,94
2025-12-05,cherry_cola_lips,14,3,53.03,95
2025-12-06,cherry_cola_lips,25,8,58.99,107
2025-12-07,cherry_cola_lips,14,6,60.44,107
2025-12-08,cherry_cola_lips,15,5,40.62,109
2025-12-09,cherry_cola_lips,14,0,52.67,109
2025-12-10,cherry_cola_lips,14,4,75.07,109
2025-12-11,cherry_cola_lips,12,7,63.17,108
2025-12-12,cherry_cola_lips,13,4,52.92,107
2025-12-13,cherry_cola_lips,14,8,54.02,96
2025-12-14,cherry_cola_lips,24,11,57.9,106
2025-12-15,cherry_cola_lips,14,1,64.22,105
2025-12-16,cherry_cola_lips,15,5,59.13,106
2025-12-17,cherry_cola_lips,14,7,47.28,106
2025-12-18,cherry_cola_lips,13,1,64.67,107
2025-12-19,cherry_cola_lips,15,8,50.44,109
2025-12-20,cherry_cola_lips,14,5,54.11,109
2025-12-21,cherry_cola_lips,14,6,52.03,99
2025-12-22,cherry_cola_lips,14,3,50.69,99
2025-12-23,cherry_cola_lips,14,4,55.95,98
2025-12-24,cherry_cola_lips,14,4,60.73,98
2025-12-25,cherry_cola_lips,14,5,65.32,99
2025-12-26,cherry_cola_lips,15,4,47.29,99
2025-12-27,cherry_cola_lips,14,9,59.27,99
2025-12-28,cherry_cola_lips,14,1,48.47,99
2025-12-29,cherry_cola_lips,15,5,55.32,100
2025-12-30,cherry_cola_lips,14,2,52.89,100
2025-12-31,cherry_cola_lips,14,4,63.23,100
2026-01-01,cherry_cola_lips,14,4,56.1,100
2026-01-02,cherry_cola_lips,13,5,53.03,98
2026-01-03,cherry_cola_lips,14,5,50.38,98
2026-01-04,cherry_cola_lips,14,5,56.47,98
2026-01-05,cherry_cola_lips,15,7,52.21,98
2026-01-06,cherry_cola_lips,15,3,56.38,99
2026-01-07,cherry_cola_lips,14,4,62.8,99
2026-01-08,cherry_cola_lips,14,6,59.77,99
2026-01-09,cherry_cola_lips,14,5,69.05,100
2026-01-10,cherry_cola_lips,14,4,65.39,100
2026-01-11,cherry_cola_lips,15,6,54.12,101
2026-01-12,cherry_cola_lips,25,5,70.37,111
2026-01-13,cherry_cola_lips,15,6,66.33,111
2026-01-14,cherry_cola_lips,14,2,57.4,111
2026-01-15,cherry_cola_lips,14,3,62.34,111
2026-01-16,cherry_cola_lips,14,8,63.92,111
2026-01-17,cherry_cola_lips,15,3,63.07,112
2026-01-18,cherry_cola_lips,15,4,46.28,112
2026-01-19,cherry_cola_lips,15,5,53.76,102
2026-01-20,cherry_cola_lips,15,4,58.84,102
2026-01-21,cherry_cola_lips,16,0,59.35,104
2026-01-22,cherry_cola_lips,14,4,56.91,104
2026-01-23,cherry_cola_lips,15,3,48.42,105
2026-01-24,cherry_cola_lips,14,2,43.1,104
2026-01-25,cherry_cola_lips,16,5,58.47,105
2026-01-26,cherry_cola_lips,16,2,43.37,106
2026-01-27,cherry_cola_lips,16,5,58.54,107
2026-01-28,cherry_cola_lips,14,3,53.42,105
2026-01-29,cherry_cola_lips,15,4,61.57,106
2026-01-30,cherry_cola_lips,14,5,48.28,105
2026-01-31,cherry_cola_lips,14,6,48.67,105
2026-02-01,cherry_cola_lips,14,2,45.0,103
2026-02-02,cherry_cola_lips,15,5,50.63,102
2026-02-03,cherry_cola_lips,14,7,52.81,100
2026-02-04,cherry_cola_lips,14,2,58.01,100
2026-02-05,cherry_cola_lips,14,5,51.42,99
2026-02-06,cherry_cola_lips,14,9,67.55,99
2026-02-07,cherry_cola_lips,14,4,48.83,99
2026-02-08,cherry_cola_lips,15,4,49.52,100
2026-02-09,cherry_cola_lips,13,6,53.8,98
2026-02-10,cherry_cola_lips,15,4,52.51,99
2026-02-11,cherry_cola_lips,14,1,58.32,99
2026-02-12,cherry_cola_lips,13,6,63.2,98
2026-02-13,cherry_cola_lips,14,5,63.26,98
2026-02-14,cherry_cola_lips,13,5,59.24,97
2026-02-15,cherry_cola_lips,13,3,55.7,95
2026-02-16,cherry_cola_lips,14,4,52.84,96
2026-02-17,cherry_cola_lips,13,5,53.88,94
2026-02-18,cherry_cola_lips,13,0,60.86,93
2026-02-19,cherry_cola_lips,14,4,66.19,94
2026-02-20,cherry_cola_lips,14,8,59.94,94
2026-02-21,cherry_cola_lips,12,5,39.94,93
2026-02-22,cherry_cola_lips,14,4,52.23,94
2026-02-23,cherry_cola_lips,24,15,60.75,104
2026-02-24,cherry_cola_lips,13,4,59.96,104
2026-02-25,cherry_cola_lips,13,4,48.9,104
2026-02-26,cherry_cola_lips,14,3,54.65,104
2026-02-27,cherry_cola_lips,13,2,38.73,103
2026-02-28,cherry_cola_lips,15,6,63.36,106
2026-03-01,cherry_cola_lips,14,7,56.8,106
2026-03-02,cherry_cola_lips,14,3,50.29,96
2026-03-03,cherry_cola_lips,12,7,44.73,95
2026-03-04,cherry_cola_lips,13,2,54.41,95
2026-03-05,cherry_cola_lips,13,4,65.88,94
2026-03-06,cherry_cola_lips,13,5,49.52,94
2026-03-07,cherry_cola_lips,21,12,69.29,100
2026-03-08,cherry_cola_lips,13,0,50.86,99
2026-03-09,cherry_cola_lips,15,2,53.17,100
2026-03-10,cherry_cola_lips,13,4,62.23,101
2026-03-11,cherry_cola_lips,14,1,61.15,102
2026-03-12,cherry_cola_lips,14,3,63.06,103
2026-03-13,cherry_cola_lips,12,2,44.43,102
2026-03-14,cherry_cola_lips,15,5,54.79,96
2026-03-15,cherry_cola_lips,15,3,42.97,98
2026-03-16,cherry_cola_lips,14,4,51.98,97
2026-03-17,cherry_cola_lips,22,5,61.83,106
2026-03-18,cherry_cola_lips,14,2,57.16,106
2026-03-19,cherry_cola_lips,13,5,64.56,105
2026-03-20,cherry_cola_lips,12,3,57.0,105
2026-03-21,cherry_cola_lips,14,2,58.54,104
2026-03-22,cherry_cola_lips,15,3,57.46,104
2026-03-23,cherry_cola_lips,15,6,51.94,105
2026-03-24,cherry_cola_lips,15,8,50.29,98
2026-03-25,cherry_cola_lips,14,3,71.67,98
2026-03-26,cherry_cola_lips,13,4,53.99,98
2026-03-27,cherry_cola_lips,14,4,59.59,100
2026-03-28,cherry_cola_lips,14,2,37.26,100
2026-03-29,cherry_cola_lips,14,2,50.39,99
2026-03-30,cherry_cola_lips,16,4,53.35,100
2026-03-31,cherry_cola_lips,15,3,55.99,100
2026-04-01,cherry_cola_lips,15,9,56.8,101
2026-04-02,cherry_cola_lips,14,3,69.43,102
2026-04-03,cherry_cola_lips,14,3,52.5,102
2026-04-04,cherry_cola_lips,15,5,55.18,103
2026-04-05,cherry_cola_lips,15,1,63.86,104
2026-04-06,cherry_cola_lips,13,6,51.49,101
2026-04-07,cherry_cola_lips,14,5,56.18,100
2026-04-08,cherry_cola_lips,14,5,65.85,99
2024-04-09,clean_girl_makeup,6,1,49.79,6
2024-04-10,clean_girl_makeup,7,1,44.39,13
2024-04-11,clean_girl_makeup,7,2,49.25,20
2024-04-12,clean_girl_makeup,6,1,42.77,26
2024-04-13,clean_girl_makeup,4,1,29.09,30
2024-04-14,clean_girl_makeup,6,3,42.06,36
2024-04-15,clean_girl_makeup,5,2,44.32,41
2024-04-16,clean_girl_makeup,7,1,61.72,42
2024-04-17,clean_girl_makeup,6,5,47.22,41
2024-04-18,clean_girl_makeup,6,2,60.56,40
2024-04-19,clean_girl_makeup,6,1,50.89,40
2024-04-20,clean_girl_makeup,6,0,57.02,42
2024-04-21,clean_girl_makeup,6,4,39.55,42
2024-04-22,clean_girl_makeup,6,4,48.87,43
2024-04-23,clean_girl_makeup,7,3,48.19,43
2024-04-24,clean_girl_makeup,5,1,52.88,42
2024-04-25,clean_girl_makeup,6,1,63.35,42
2024-04-26,clean_girl_makeup,4,1,45.26,40
2024-04-27,clean_girl_makeup,7,5,43.25,41
2024-04-28,clean_girl_makeup,5,0,41.09,40
2024-04-29,clean_girl_makeup,6,3,34.08,40
2024-04-30,clean_girl_makeup,7,5,45.15,40
2024-05-01,clean_girl_makeup,7,3,45.7,42
2024-05-02,clean_girl_makeup,6,2,51.96,42
2024-05-03,clean_girl_makeup,5,0,55.06,43
2024-05-04,clean_girl_makeup,5,2,34.93,41
2024-05-05,clean_girl_makeup,6,0,37.49,42
2024-05-06,clean_girl_makeup,4,1,36.51,40
2024-05-07,clean_girl_makeup,5,1,41.37,38
2024-05-08,clean_girl_makeup,4,2,53.23,35
2024-05-09,clean_girl_makeup,3,0,43.55,32
2024-05-10,clean_girl_makeup,4,3,40.53,31
2024-05-11,clean_girl_makeup,4,0,35.87,30
2024-05-12,clean_girl_makeup,4,2,42.95,28
2024-05-13,clean_girl_makeup,2,2,51.5,26
2024-05-14,clean_girl_makeup,6,2,48.23,27
2024-05-15,clean_girl_makeup,5,0,36.49,28
2024-05-16,clean_girl_makeup,4,3,38.34,29
2024-05-17,clean_girl_makeup,3,1,44.03,28
2024-05-18,clean_girl_makeup,4,1,40.92,28
2024-05-19,clean_girl_makeup,4,2,45.59,28
2024-05-20,clean_girl_makeup,4,2,37.26,30
2024-05-21,clean_girl_makeup,5,3,32.77,29
2024-05-22,clean_girl_makeup,3,0,54.11,27
2024-05-23,clean_girl_makeup,3,1,46.95,26
2024-05-24,clean_girl_makeup,1,1,61.16,24
2024-05-25,clean_girl_makeup,4,0,44.98,24
2024-05-26,clean_girl_makeup,3,3,42.05,23
2024-05-27,clean_girl_makeup,3,0,37.33,22
2024-05-28,clean_girl_makeup,2,1,41.3,19
2024-05-29,clean_girl_makeup,2,1,42.89,18
2024-05-30,clean_girl_makeup,3,0,56.69,18
2024-05-31,clean_girl_makeup,3,1,53.32,20
2024-06-01,clean_girl_makeup,3,2,38.28,19
2024-06-02,clean_girl_makeup,1,1,34.18,17
2024-06-03,clean_girl_makeup,3,0,33.69,17
2024-06-04,clean_girl_makeup,4,1,42.76,19
2024-06-05,clean_girl_makeup,2,2,53.69,19
2024-06-06,clean_girl_makeup,2,2,51.12,18
2024-06-07,clean_girl_makeup,3,3,30.75,18
2024-06-08,clean_girl_makeup,2,1,38.41,17
2024-06-09,clean_girl_makeup,2,0,36.05,18
2024-06-10,clean_girl_makeup,3,2,45.19,18
2024-06-11,clean_girl_makeup,4,2,43.38,18
2024-06-12,clean_girl_makeup,3,0,47.08,19
2024-06-13,clean_girl_makeup,3,0,39.81,20
2024-06-14,clean_girl_makeup,1,1,54.7,18
2024-06-15,clean_girl_makeup,2,1,48.71,18
2024-06-16,clean_girl_makeup,2,2,36.66,18
2024-06-17,clean_girl_makeup,2,0,47.11,17
2024-06-18,clean_girl_makeup,2,1,51.36,15
2024-06-19,clean_girl_makeup,2,0,47.98,14
2024-06-20,clean_girl_makeup,2,2,46.06,13
2024-06-21,clean_girl_makeup,2,2,46.07,14
2024-06-22,clean_girl_makeup,2,0,43.23,14
2024-06-23,clean_girl_makeup,2,1,46.68,14
2024-06-24,clean_girl_makeup,2,0,45.6,14
2024-06-25,clean_girl_makeup,3,0,46.08,15
2024-06-26,clean_girl_makeup,2,0,37.81,15
2024-06-27,clean_girl_makeup,1,0,43.57,14
2024-06-28,clean_girl_makeup,2,1,48.34,14
2024-06-29,clean_girl_makeup,1,0,33.92,13
2024-06-30,clean_girl_makeup,3,0,35.39,14
2024-07-01,clean_girl_makeup,2,0,36.24,14
2024-07-02,clean_girl_makeup,2,2,48.43,13
2024-07-03,clean_girl_makeup,2,0,52.78,13
2024-07-04,clean_girl_makeup,3,1,49.16,15
2024-07-05,clean_girl_makeup,1,1,56.31,14
2024-07-06,clean_girl_makeup,2,0,43.0,15
2024-07-07,clean_girl_makeup,3,2,34.8,15
2024-07-08,clean_girl_makeup,4,2,45.69,17
2024-07-09,clean_girl_makeup,4,2,41.54,19
2024-07-10,clean_girl_makeup,2,2,48.55,19
2024-07-11,clean_girl_makeup,2,0,44.3,18
2024-07-12,clean_girl_makeup,3,2,35.14,20
2024-07-13,clean_girl_makeup,2,1,45.26,20
2024-07-14,clean_girl_makeup,3,0,34.48,20
2024-07-15,clean_girl_makeup,3,0,33.08,19
2024-07-16,clean_girl_makeup,3,0,41.05,18
2024-07-17,clean_girl_makeup,2,0,36.41,18
2024-07-18,clean_girl_makeup,1,0,44.91,17
2024-07-19,clean_girl_makeup,2,0,47.73,16
2024-07-20,clean_girl_makeup,2,0,38.96,16
2024-07-21,clean_girl_makeup,3,0,38.72,16
2024-07-22,clean_girl_makeup,2,0,37.73,15
2024-07-23,clean_girl_makeup,2,0,37.57,14
2024-07-24,clean_girl_makeup,2,1,53.66,14
2024-07-25,clean_girl_makeup,2,0,48.63,15
2024-07-26,clean_girl_makeup,0,0,51.78,13
2024-07-27,clean_girl_makeup,2,0,48.96,13
2024-07-28,clean_girl_makeup,0,0,29.43,10
2024-07-29,clean_girl_makeup,2,1,26.93,10
2024-07-30,clean_girl_makeup,3,1,39.56,11
2024-07-31,clean_girl_makeup,2,0,57.59,11
2024-08-01,clean_girl_makeup,3,0,50.14,12
2024-08-02,clean_girl_makeup,1,0,39.24,13
2024-08-03,clean_girl_makeup,2,1,47.79,13
2024-08-04,clean_girl_makeup,2,0,35.05,15
2024-08-05,clean_girl_makeup,1,0,34.62,14
2024-08-06,clean_girl_makeup,2,2,36.54,13
2024-08-07,clean_girl_makeup,1,1,53.56,12
2024-08-08,clean_girl_makeup,1,1,51.89,10
2024-08-09,clean_girl_makeup,1,0,50.79,10
2024-08-10,clean_girl_makeup,0,0,33.89,8
2024-08-11,clean_girl_makeup,0,0,35.89,6
2024-08-12,clean_girl_makeup,1,0,40.22,6
2024-08-13,clean_girl_makeup,2,1,45.0,6
2024-08-14,clean_girl_makeup,0,0,37.67,5
2024-08-15,clean_girl_makeup,0,0,42.0,4
2024-08-16,clean_girl_makeup,0,0,49.43,3
2024-08-17,clean_girl_makeup,1,1,45.99,4
2024-08-18,clean_girl_makeup,0,0,38.87,4
2024-08-19,clean_girl_makeup,1,0,43.7,4
2024-08-20,clean_girl_makeup,0,0,59.94,2
2024-08-21,clean_girl_makeup,0,0,47.04,2
2024-08-22,clean_girl_makeup,0,0,46.66,2
2024-08-23,clean_girl_makeup,0,0,47.36,2
2024-08-24,clean_girl_makeup,0,0,38.94,1
2024-08-25,clean_girl_makeup,0,0,42.64,1
2024-08-26,clean_girl_makeup,1,0,46.99,1
2024-08-27,clean_girl_makeup,1,0,53.7,2
2024-08-28,clean_girl_makeup,0,0,34.84,2
2024-08-29,clean_girl_makeup,0,0,36.81,2
2024-08-30,clean_girl_makeup,0,0,37.46,2
2024-08-31,clean_girl_makeup,0,0,40.79,2
2024-09-01,clean_girl_makeup,0,0,32.29,2
2024-09-02,clean_girl_makeup,0,0,30.87,1
2024-09-03,clean_girl_makeup,2,0,45.39,2
2024-09-04,clean_girl_makeup,1,0,52.94,3
2024-09-05,clean_girl_makeup,0,0,53.86,3
2024-09-06,clean_girl_makeup,0,0,33.82,3
2024-09-07,clean_girl_makeup,0,0,40.53,3
2024-09-08,clean_girl_makeup,0,0,46.48,3
2024-09-09,clean_girl_makeup,0,0,40.89,3
2024-09-10,clean_girl_makeup,0,0,38.18,1
2024-09-11,clean_girl_makeup,0,0,54.22,0
2024-09-12,clean_girl_makeup,1,0,48.03,1
2024-09-13,clean_girl_makeup,0,0,40.84,1
2024-09-14,clean_girl_makeup,0,0,49.23,1
2024-09-15,clean_girl_makeup,0,0,39.52,1
2024-09-16,clean_girl_makeup,0,0,41.83,1
2024-09-17,clean_girl_makeup,1,0,40.41,2
2024-09-18,clean_girl_makeup,0,0,47.32,2
2024-09-19,clean_girl_makeup,0,0,41.41,1
2024-09-20,clean_girl_makeup,0,0,47.02,1
2024-09-21,clean_girl_makeup,0,0,44.53,1
2024-09-22,clean_girl_makeup,0,0,42.51,1
2024-09-23,clean_girl_makeup,0,0,34.46,1
2024-09-24,clean_girl_makeup,0,0,46.84,0
2024-09-25,clean_girl_makeup,1,0,47.03,1
2024-09-26,clean_girl_makeup,1,1,45.36,2
2024-09-27,clean_girl_makeup,0,0,47.88,2
2024-09-28,clean_girl_makeup,1,0,47.54,3
2024-09-29,clean_girl_makeup,0,0,29.96,3
2024-09-30,clean_girl_makeup,1,0,50.75,4
2024-10-01,clean_girl_makeup,1,0,49.26,5
2024-10-02,clean_girl_makeup,1,0,54.19,5
2024-10-03,clean_girl_makeup,0,0,40.5,4
2024-10-04,clean_girl_makeup,0,0,41.44,4
2024-10-05,clean_girl_makeup,0,0,45.71,3
2024-10-06,clean_girl_makeup,1,0,54.37,4
2024-10-07,clean_girl_makeup,2,0,45.35,5
2024-10-08,clean_girl_makeup,1,0,52.59,5
2024-10-09,clean_girl_makeup,1,1,43.03,5
2024-10-10,clean_girl_makeup,2,0,54.58,7
2024-10-11,clean_girl_makeup,1,1,47.99,8
2024-10-12,clean_girl_makeup,0,0,28.16,8
2024-10-13,clean_girl_makeup,1,1,28.52,8
2024-10-14,clean_girl_makeup,1,0,50.92,7
2024-10-15,clean_girl_makeup,2,0,49.05,8
2024-10-16,clean_girl_makeup,3,2,40.49,10
2024-10-17,clean_girl_makeup,0,0,52.45,8
2024-10-18,clean_girl_makeup,1,1,49.24,8
2024-10-19,clean_girl_makeup,1,0,44.89,9
2024-10-20,clean_girl_makeup,0,0,45.2,8
2024-10-21,clean_girl_makeup,0,0,44.66,7
2024-10-22,clean_girl_makeup,2,1,50.15,7
2024-10-23,clean_girl_makeup,1,0,51.03,5
2024-10-24,clean_girl_makeup,0,0,43.66,5
2024-10-25,clean_girl_makeup,1,0,55.94,5
2024-10-26,clean_girl_makeup,1,0,43.02,5
2024-10-27,clean_girl_makeup,1,1,40.14,6
2024-10-28,clean_girl_makeup,1,1,40.37,7
2024-10-29,clean_girl_makeup,0,0,53.11,5
2024-10-30,clean_girl_makeup,0,0,40.44,4
2024-10-31,clean_girl_makeup,1,1,50.13,5
2024-11-01,clean_girl_makeup,1,0,36.77,5
2024-11-02,clean_girl_makeup,0,0,32.38,4
2024-11-03,clean_girl_makeup,1,0,42.97,4
2024-11-04,clean_girl_makeup,2,0,39.08,5
2024-11-05,clean_girl_makeup,2,1,52.81,7
2024-11-06,clean_girl_makeup,1,0,59.72,8
2024-11-07,clean_girl_makeup,0,0,40.46,7
2024-11-08,clean_girl_makeup,2,0,40.52,8
2024-11-09,clean_girl_makeup,1,0,39.03,9
2024-11-10,clean_girl_makeup,1,0,35.46,9
2024-11-11,clean_girl_makeup,2,1,30.98,9
2024-11-12,clean_girl_makeup,1,0,32.57,8
2024-11-13,clean_girl_makeup,2,0,54.27,9
2024-11-14,clean_girl_makeup,1,0,57.73,10
2024-11-15,clean_girl_makeup,0,0,47.85,8
2024-11-16,clean_girl_makeup,0,0,33.13,7
2024-11-17,clean_girl_makeup,0,0,34.12,6
2024-11-18,clean_girl_makeup,1,1,40.53,5
2024-11-19,clean_girl_makeup,1,1,45.3,5
2024-11-20,clean_girl_makeup,2,0,50.09,5
2024-11-21,clean_girl_makeup,0,0,48.81,4
2024-11-22,clean_girl_makeup,2,0,43.23,6
2024-11-23,clean_girl_makeup,0,0,44.95,6
2024-11-24,clean_girl_makeup,0,0,39.99,6
2024-11-25,clean_girl_makeup,0,0,27.8,5
2024-11-26,clean_girl_makeup,2,0,47.97,6
2024-11-27,clean_girl_makeup,0,0,48.74,4
2024-11-28,clean_girl_makeup,0,0,47.92,4
2024-11-29,clean_girl_makeup,0,0,46.29,2
2024-11-30,clean_girl_makeup,0,0,47.73,2
2024-12-01,clean_girl_makeup,1,0,43.74,3
2024-12-02,clean_girl_makeup,1,0,42.17,4
2024-12-03,clean_girl_makeup,2,0,52.05,4
2024-12-04,clean_girl_makeup,0,0,44.3,4
2024-12-05,clean_girl_makeup,2,0,42.83,6
2024-12-06,clean_girl_makeup,1,1,38.15,7
2024-12-07,clean_girl_makeup,0,0,38.02,7
2024-12-08,clean_girl_makeup,0,0,47.92,6
2024-12-09,clean_girl_makeup,0,0,37.62,5
2024-12-10,clean_girl_makeup,0,0,44.25,3
2024-12-11,clean_girl_makeup,1,0,53.91,4
2024-12-12,clean_girl_makeup,1,1,64.94,3
2024-12-13,clean_girl_makeup,0,0,48.15,2
2024-12-14,clean_girl_makeup,0,0,31.77,2
2024-12-15,clean_girl_makeup,1,0,30.45,3
2024-12-16,clean_girl_makeup,1,0,30.32,4
2024-12-17,clean_girl_makeup,1,1,60.62,5
2024-12-18,clean_girl_makeup,2,0,50.68,6
2024-12-19,clean_girl_makeup,1,1,57.5,6
2024-12-20,clean_girl_makeup,2,1,37.78,8
2024-12-21,clean_girl_makeup,2,1,45.22,10
2024-12-22,clean_girl_makeup,1,0,38.91,10
2024-12-23,clean_girl_makeup,0,0,30.22,9
2024-12-24,clean_girl_makeup,1,1,36.43,9
2024-12-25,clean_girl_makeup,1,0,33.43,8
2024-12-26,clean_girl_makeup,1,0,56.51,8
2024-12-27,clean_girl_makeup,0,0,47.98,6
2024-12-28,clean_girl_makeup,3,1,40.66,7
2024-12-29,clean_girl_makeup,0,0,24.06,6
2024-12-30,clean_girl_makeup,1,0,41.36,7
2024-12-31,clean_girl_makeup,1,0,41.73,7
2025-01-01,clean_girl_makeup,1,0,37.1,7
2025-01-02,clean_girl_makeup,2,1,46.0,8
2025-01-03,clean_girl_makeup,1,0,36.47,9
2025-01-04,clean_girl_makeup,1,0,42.76,7
2025-01-05,clean_girl_makeup,2,1,46.41,9
2025-01-06,clean_girl_makeup,2,1,41.29,10
2025-01-07,clean_girl_makeup,3,1,52.61,12
2025-01-08,clean_girl_makeup,1,0,52.82,12
2025-01-09,clean_girl_makeup,1,0,48.97,11
2025-01-10,clean_girl_makeup,3,1,51.87,13
2025-01-11,clean_girl_makeup,2,0,43.53,14
2025-01-12,clean_girl_makeup,3,3,39.96,15
2025-01-13,clean_girl_makeup,2,0,38.39,15
2025-01-14,clean_girl_makeup,3,0,39.62,15
2025-01-15,clean_girl_makeup,3,0,50.03,17
2025-01-16,clean_girl_makeup,1,0,46.81,17
2025-01-17,clean_girl_makeup,2,0,35.5,16
2025-01-18,clean_girl_makeup,3,2,42.84,17
2025-01-19,clean_girl_makeup,2,0,42.5,16
2025-01-20,clean_girl_makeup,2,0,47.85,16
2025-01-21,clean_girl_makeup,4,0,53.67,17
2025-01-22,clean_girl_makeup,2,1,44.67,16
2025-01-23,clean_girl_makeup,3,1,49.79,18
2025-01-24,clean_girl_makeup,2,0,49.52,18
2025-01-25,clean_girl_makeup,3,1,39.15,18
2025-01-26,clean_girl_makeup,1,0,41.15,17
2025-01-27,clean_girl_makeup,3,0,40.56,18
2025-01-28,clean_girl_makeup,2,0,56.29,16
2025-01-29,clean_girl_makeup,2,1,50.21,16
2025-01-30,clean_girl_makeup,2,1,63.52,15
2025-01-31,clean_girl_makeup,2,0,36.5,15
2025-02-01,clean_girl_makeup,2,1,38.07,14
2025-02-02,clean_girl_makeup,3,3,32.92,16
2025-02-03,clean_girl_makeup,1,0,46.26,14
2025-02-04,clean_girl_makeup,2,1,43.18,14
